Date,avg temp,max temp,min temp,rainFall,price
2018-02-20,2.7,9.1,-3.9,0,4359
2018-02-19,2.8,9.2,-2.5,0,4527
2018-02-14,4.7,11.9,-3.3,0,4479
2018-02-13,-0.7,5.1,-7.2,0.1,4512
2018-02-12,-4.1,-0.1,-8.9,0.4,4576
2018-02-09,1.4,8.6,-6.2,0,4307
2018-02-08,-3.6,4.6,-11,0,4307
2018-02-07,-6.7,0,-13.3,0,4181
2018-02-06,-8,-3.5,-12.3,0.1,4261
2018-02-05,-7.4,-2.6,-11.8,0.1,4052
2018-02-02,-2.4,4.4,-8.3,0,3837
2018-02-01,-2.1,4.4,-7.7,0,3749
2018-01-31,-1,3.9,-6,0,3471
2018-01-30,-4.6,1.4,-11.3,0.1,3363
2018-01-29,-5.9,-1.7,-9.3,0.1,3176
2018-01-26,-10.4,-5.4,-14.2,0,3115
2018-01-25,-9.9,-5.1,-13.9,0,3115
2018-01-24,-10.4,-6.5,-13.4,0,3155
2018-01-23,-6.4,0.7,-10,0,3179
2018-01-22,2.9,7.6,-0.6,1.2,3083
2018-01-19,1.3,7.3,-3,0,3069
2018-01-18,3.7,7.8,0.1,0,3055
2018-01-17,4.3,7.8,1.7,5,3076
2018-01-16,3.8,8.2,-0.8,7,3071
2018-01-15,4.4,10.8,-0.9,0,3053
2018-01-12,-8.5,-3.7,-13.4,0,2981
2018-01-11,-8.2,-4.3,-11.3,0.8,2961
2018-01-10,-4.5,-0.7,-8.1,2.2,2952
2018-01-09,-1.3,1.5,-3.4,1.4,2967
2018-01-08,2.3,4.8,0.1,2.4,3024
2018-01-05,-0.1,4.7,-3.4,0,2960
2018-01-04,-1.7,2.3,-5.6,0,2940
2018-01-03,-1.6,2.8,-5.3,0,2927
2018-01-02,0.2,5.8,-5.3,0,2905
2017-12-29,2.9,8,-2.1,0,2901
2017-12-28,-1.5,3.7,-6.9,0,2884
2017-12-27,-3.9,0.7,-8,0,2865
2017-12-26,-0.6,4.1,-4.9,0.1,2823
2017-12-22,1.7,8.5,-4.3,0,2800
2017-12-21,-0.1,5.8,-4.8,0,2788
2017-12-20,-1.5,4.7,-7.8,0.7,2788
2017-12-19,-1.3,3.4,-5.9,0.1,2765
2017-12-18,-0.2,5.7,-7.3,0.3,2743
2017-12-15,-0.8,4.7,-7.2,0,2635
2017-12-14,-4,2.8,-10.5,0,2635
2017-12-13,-5.2,0.4,-9.6,0,2637
2017-12-12,-6,-1.7,-9.7,0,2637
2017-12-11,-3,1.7,-6.7,0.2,2637
2017-12-08,-1.3,2.4,-4.3,0.2,2688
2017-12-07,2.6,7.6,-1.9,0.9,2653
2017-12-06,0.6,6.7,-5.2,0.9,2657
2017-12-05,-2.3,1.9,-6,0.2,2670
2017-12-04,2.2,6.9,-2.6,0.2,2677
2017-11-30,2.1,6.6,-1.9,0,2727
2017-11-29,7.5,12.2,3.1,0,2727
2017-11-28,7.3,14.4,0.7,0,2708
2017-11-27,3.9,11.6,-1.8,0,2686
2017-11-24,1.9,6.5,-2.1,1.3,2622
2017-11-23,2.3,6.7,-2,0.6,2599
2017-11-22,5.3,10.7,0.1,0.5,2434
2017-11-21,2.9,10.2,-2.7,0,2461
2017-11-20,3.1,8.3,-1.5,0,2445
2017-11-17,5.1,10.4,-2,0.2,2384
2017-11-16,3.1,9.3,-1.6,0,2414
2017-11-15,5.5,10.3,1.2,0,2591
2017-11-14,9.2,14.4,4.1,0,2646
2017-11-13,8.2,14.4,1.2,0.4,2621
2017-11-10,11.5,19.4,4.3,2,2597
2017-11-09,9.2,17.6,2.8,0,2576
2017-11-08,14.1,19.6,7.5,0,2624
2017-11-07,13.5,19.8,6.4,0.1,2625
2017-11-06,9.6,18,2.6,0,2640
2017-11-03,12.1,18.4,7.1,1.3,2587
2017-11-02,13.4,19.3,9,0.1,2680
2017-11-01,12.2,18.5,6,0,2643
2017-10-31,8.8,17.5,1,0,2754
2017-10-30,7.9,14.1,2.9,0,2809
2017-10-27,14.4,21.5,9.6,0,3061
2017-10-26,12.7,19.5,6.9,0,2974
2017-10-25,11.7,19.8,6,0,3094
2017-10-24,11.7,18.5,7.3,0.1,3104
2017-10-23,12.9,18.6,8,0,3140
2017-10-20,15.2,22.4,10.1,0,3243
2017-10-19,15.3,20.5,11.3,0.5,3398
2017-10-18,15.6,18.7,13,0.3,3792
2017-10-17,15.1,21.6,9.7,0,3980
2017-10-16,15.5,20.2,12.1,0,4286
2017-10-13,13,19.2,7.7,0,4638
2017-10-12,13.1,15.5,10.6,9.3,4986
2017-10-11,17.7,21.8,14.6,6.3,5403
2017-10-10,20.9,26.6,16.8,1.5,5754
2017-09-29,15.8,21.8,10.3,0,5969
2017-09-28,19.7,25.1,15,0.2,6026
2017-09-27,19.4,22.6,17.3,21,6184
2017-09-26,22.3,28.3,16.9,0,6190
2017-09-25,21.8,28.5,16.9,0,6174
2017-09-22,19.3,26.5,14,0,6209
2017-09-21,18.2,25.7,11.8,0,6281
2017-09-20,19.7,24.5,14,0.4,6288
2017-09-19,21.9,27.3,16.5,3.5,6316
2017-09-18,20.7,27.2,15.2,0,6423
2017-09-15,20.6,25.3,16.5,0,6472
2017-09-14,20.3,27.2,13.6,0,6655
2017-09-13,20.1,27.2,14.4,0,6686
2017-09-12,21.8,27.8,17.1,0,6804
2017-09-11,20.6,23.6,18.2,46.6,6740
2017-09-08,22.4,28.8,17.7,0,6770
2017-09-07,21.4,26.9,17.8,1.2,6775
2017-09-06,20.9,23.9,18.5,15.4,6928
2017-09-05,20.7,23.4,18.1,1.6,6741
2017-09-04,21.9,27.7,17,0,7125
2017-09-01,21.3,27.6,16,0,6958
2017-08-31,21.1,27.3,15.5,0,6875
2017-08-30,19.7,24,16.6,0,6868
2017-08-29,22.3,26.9,18.2,1.1,6800
2017-08-28,23.7,28.8,18.3,8.4,6768
2017-08-25,25.9,31.3,21.2,3,6600
2017-08-24,28,31.6,24.7,14.4,6743
2017-08-23,27.8,32,24.4,10.6,6677
2017-08-22,26.7,31.6,23.4,8.2,6576
2017-08-21,25.4,29.4,23,26,6535
2017-08-18,25,29.9,21.7,6,6024
2017-08-17,24.5,28.7,21.8,5.3,5924
2017-08-16,24.6,28.3,22,6.4,5781
2017-08-14,22.9,25.1,21.4,42.9,5450
2017-08-11,25.8,31.2,22.3,8.8,5426
2017-08-10,25.6,29.1,23.4,15.7,5273
2017-08-09,25.6,28.4,23.5,11.6,5329
2017-08-08,27.4,32.3,23.5,0.4,5420
2017-08-07,28.5,33.8,24.8,1.6,5478
2017-08-04,28.5,33.9,23.5,0,5401
2017-08-03,27.2,31.9,23.1,0,5438
2017-08-02,27.2,32,23.8,0.4,5409
2017-08-01,26.6,31.9,22.9,2.2,5481
2017-07-31,24.8,27,23.1,19.9,5274
2017-07-28,26,30.2,22.2,11.3,5293
2017-07-27,25.5,31.1,20.4,0.3,5376
2017-07-26,26,30.8,21.7,0,5055
2017-07-25,26.8,31,23.9,10.7,4891
2017-07-24,27.1,31.2,24.9,10,4381
2017-07-21,29.4,34.1,25.5,0.7,4217
2017-07-20,28.4,33.6,23.8,0,4052
2017-07-19,27.4,32.8,23.5,0,3879
2017-07-18,26,30,23.1,3.4,3709
2017-07-17,26.4,30.6,23.4,6.2,3414
2017-07-14,26.8,33.2,22.9,9.8,3199
2017-07-13,27.1,33,22.2,0,3051
2017-07-12,27.2,32.6,23.1,0,2810
2017-07-11,26.5,30.7,23.2,4.8,2588
2017-07-10,26.1,28.5,24.1,26.7,2539
2017-07-07,26,29.1,22.9,4.4,2570
2017-07-06,25.4,30.5,22,15,2594
2017-07-05,26,31.2,22.5,1.7,2482
2017-07-04,25.4,29.8,22.9,20.7,2394
2017-07-03,25.6,29.1,23.5,29.4,2356
2017-06-30,25.3,30.4,20.8,0.3,2285
2017-06-29,23.9,28.6,20.4,5.2,2301
2017-06-28,24.2,29.9,19.8,1.5,2256
2017-06-27,23.1,28.1,19.7,3,2284
2017-06-26,22.2,26.8,19.6,12.4,2285
2017-06-23,24.7,31.5,18.6,0,2259
2017-06-22,23.9,30.3,18.2,0,2267
2017-06-21,23.4,29.1,18.7,0.3,2252
2017-06-20,23.2,28.7,18.1,2.1,2247
2017-06-19,24.2,31.7,17.1,0,2251
2017-06-16,22.2,28.7,16.4,0,2247
2017-06-15,22.6,29.8,16,0,2255
2017-06-14,20.7,27.2,14.4,0,2275
2017-06-13,19.2,25.4,14.7,2.1,2283
2017-06-12,19.5,24.8,14.7,0,2289
2017-06-09,22,28.6,15.5,0.4,2272
2017-06-08,20.5,26.4,15.9,0,2181
2017-06-07,18.4,21.2,15.9,5.5,2050
2017-06-05,20.3,27.6,13,0,2010
2017-06-02,19,25.6,12.3,0.1,1995
2017-06-01,21,27.3,16.2,2.6,2004
2017-05-31,21.6,27.9,16.5,2.5,2105
2017-05-30,23.1,30.4,16.2,0,2086
2017-05-29,23.4,30.6,16.6,0,2093
2017-05-26,16.1,21.7,10.9,0,2096
2017-05-25,19.6,27.8,13.2,0,2087
2017-05-24,19.8,25.4,16,3.6,1974
2017-05-23,19.6,25.5,13.7,1.4,1974
2017-05-22,20.2,27.3,13.1,0,1974
2017-05-19,21.5,29.5,13.5,0,2005
2017-05-18,19.7,27.4,11.5,0,2060
2017-05-17,17.4,24.7,11,0.7,2133
2017-05-16,16.5,22.2,11.1,0,2096
2017-05-15,16,21.7,10.2,0,2127
2017-05-12,18,21.8,14.4,1.7,2163
2017-05-11,18.9,25.8,12.3,0.3,2171
2017-05-10,15.5,19.7,12.6,1.1,2782
2017-05-08,18.2,24.9,10.3,0,2807
2017-05-04,19.1,26.4,11.3,0.3,2809
2017-05-02,16.9,24.7,9.4,0,2987
2017-04-28,15.1,23.3,6.2,0,3649
2017-04-27,13,19.3,6.4,0,3627
2017-04-26,14.9,20.1,10.1,1.2,3601
2017-04-25,16.9,22.4,11,0.8,3607
2017-04-24,15,22.5,6.4,0,3612
2017-04-21,13,19.9,7.1,0,3681
2017-04-20,12.4,17.6,8.9,0.9,3648
2017-04-19,13.3,19.4,7.4,0,3701
2017-04-18,13.3,20.1,8.6,3.1,3714
2017-04-17,13.6,17.2,10.8,15.3,3829
2017-04-14,14.7,20.5,8.5,0.9,3790
2017-04-13,13.1,20.3,4.6,0,3830
2017-04-12,12.3,17.7,7.2,0,3803
2017-04-11,12.2,18.2,8.4,10.8,3881
2017-04-10,13.4,19.5,8.3,0.1,3881
2017-04-07,14.2,21.9,8.5,0,3881
2017-04-06,13.6,17.1,10.5,9.8,3881
2017-04-05,13.3,16.2,10.2,17.7,3895
2017-04-04,13.4,21.9,4.1,0,3918
2017-04-03,11.5,20.2,2.9,0,3918
2017-03-31,8.7,12.1,6.2,3.8,3918
2017-03-30,10.5,18.4,2.8,0,3927
2017-03-29,8.5,14,4,1.1,3917
2017-03-28,7.3,13.6,0.7,0.7,3953
2017-03-27,6,10.8,2.4,1.3,3930
2017-03-24,7.8,13.3,2.3,0,3938
2017-03-23,8.7,15.1,3.8,0.1,3942
2017-03-22,6.9,14,-0.6,0,3942
2017-03-21,7.1,12.5,2.4,1.5,3942
2017-03-20,8.3,13.6,2.1,2.8,3942
2017-03-17,6.9,15.5,-1.2,0,3986
2017-03-16,5.6,13.1,-1.4,0,3986
2017-03-15,4.8,12.2,-1.8,0,4089
2017-03-14,5.5,11.4,0.6,0.6,4089
2017-03-13,7.9,13.7,2.7,0,4002
2017-03-10,5.4,12.7,-1.3,0,4002
2017-03-09,5,11.3,-1.6,0,4002
2017-03-08,1.4,6.3,-3.8,0,4002
2017-03-07,0.1,4.4,-3.2,0.5,4002
2017-03-06,2.9,7,-1.1,0.3,4002
2017-03-03,3.9,11.7,-3.2,0,4002
2017-03-02,3.2,6.9,-0.7,2,4018
2017-02-28,4.8,13,-2.5,0,4018
2017-02-27,3.6,11.1,-2.5,0.1,4010
2017-02-24,0.6,6.1,-4.7,0,4010
2017-02-23,1.4,5,-2,0,4010
2017-02-22,3.6,5.9,0.3,16.1,4010
2017-02-21,0.8,7.9,-6.2,0,4010
2017-02-20,2.9,9.6,-3,5.4,4010
2017-02-17,5.6,12,-1,1.7,4010
2017-02-16,7.1,14.5,-2.8,1.4,4010
2017-02-15,2.4,11,-5.3,0,4010
2017-02-14,1.5,7.6,-3.4,0,4010
2017-02-13,1,7.3,-5.9,0.3,4038
2017-02-10,-4.1,-0.5,-6.8,0.6,4010
2017-02-09,-2.1,1.2,-5,0.1,4010
2017-02-08,0.8,5.3,-3.6,0,4001
2017-02-07,0.1,6.3,-4.7,0,4001
2017-02-06,0.8,4.7,-2.6,0,3990
2017-02-03,1.8,8.6,-3.8,0,3990
2017-02-02,-0.9,6.1,-7.5,0,3990
2017-02-01,-1.2,4.2,-5.4,0,3980
2017-01-31,-2.9,3.7,-8.7,0,4008
2017-01-26,-0.9,6.8,-9.1,0.1,3987
2017-01-25,-3.7,3.3,-9.7,0,3987
2017-01-24,-4.7,1.5,-10.1,0,3987
2017-01-23,-5.9,-1.1,-9.9,0.1,4019
2017-01-20,-1.7,1.4,-5.4,3.3,4092
2017-01-19,0.1,6.8,-5,0,4092
2017-01-18,0.5,5.9,-4.5,0,4092
2017-01-17,-1.7,5.8,-7.8,0,4108
2017-01-16,-3,4.4,-8.8,0,4108
2017-01-13,-2.2,2.8,-5.9,0.3,4108
2017-01-12,0.7,5.6,-3.7,0.2,4279
2017-01-11,-1.7,2.8,-6.2,0,4279
2017-01-10,0.4,4.7,-2.9,0,4279
2017-01-09,4.4,8.1,-0.5,0.1,4279
2017-01-06,5.2,10.5,0.8,0.1,4354
2017-01-05,4.3,8.5,-0.7,2,4379
2017-01-04,3.8,10.6,-1.3,0,4380
2017-01-03,3.6,9.8,-0.9,0,4355
2017-01-02,5.5,11.3,0.4,0,4382
2016-12-30,-1.4,4.6,-7,0,4219
2016-12-29,-1.3,2.1,-4.5,0.2,4224
2016-12-28,-1.4,4.8,-6.5,0,4200
2016-12-27,1.2,4.5,-3.2,2.1,4226
2016-12-26,4.6,6.2,2.9,10.3,4206
2016-12-23,1.7,4.7,-0.3,0.6,4163
2016-12-22,8.4,15.3,4.4,14.4,4169
2016-12-21,8.7,13.7,3,24.2,4145
2016-12-20,7.3,13,3.3,0,4119
2016-12-19,7.2,10.5,3.4,4.9,4089
2016-12-16,-1.8,2.9,-6.9,0,4093
2016-12-15,-0.8,2.7,-4.2,0.1,4077
2016-12-14,1.6,4.7,-1,2.5,4058
2016-12-13,5.4,9.9,1.4,0.3,4077
2016-12-12,3.9,10.1,-2.8,0.2,4044
2016-12-09,4.6,8.9,-0.5,1.3,4111
2016-12-08,3.6,9.7,-2.5,1.3,4057
2016-12-07,1.6,7.6,-4.2,0.1,3978
2016-12-06,1.8,6.7,-2.9,0,3959
2016-12-05,7.9,13.8,2.5,0.1,3951
2016-12-01,6.5,10.8,0.8,0.1,3927
2016-11-30,6.2,10.7,1.2,2.5,3838
2016-11-29,3.1,10,-2.3,0.2,3725
2016-11-28,3.8,8.4,-0.2,0,3725
2016-11-25,1.9,8.1,-2.8,0,3725
2016-11-24,0.7,5.5,-3,0,3712
2016-11-23,3.1,7.6,-0.5,0.1,3762
2016-11-22,6.3,10.9,2.5,0.9,3790
2016-11-21,10.3,14.2,6.1,0.1,3709
2016-11-18,10,15.6,3.6,12.8,3630
2016-11-17,8.7,16.1,3.3,0,3440
2016-11-16,6.6,14.3,0.3,0,3561
2016-11-15,9.5,15.2,3.4,0,3567
2016-11-14,14.3,18.7,10.2,2.3,3435
2016-11-11,9.3,15.2,4.5,0.9,3263
2016-11-10,7.3,12,2.8,3.1,3233
2016-11-09,4.3,10.5,-0.7,0,3281
2016-11-08,8.2,12.7,3.1,1.7,3255
2016-11-07,13.1,17.8,9.4,1.5,3270
2016-11-04,10.2,17.4,3.5,0,3218
2016-11-03,8.1,14.7,2.9,0.1,3233
2016-11-02,5.3,11.8,-1.2,0.1,3422
2016-11-01,4.6,9.7,0.4,0,3419
2016-10-31,8.3,11.6,4.4,0.3,3552
2016-10-28,14.1,16.5,12.1,5.6,3592
2016-10-27,14.5,19.2,9.1,0,3723
2016-10-26,13.8,18.3,10,0,3792
2016-10-25,14.6,19.1,11.3,13.7,3911
2016-10-24,14.2,19.4,9.5,0,4011
2016-10-21,16.6,18.8,14.9,0.4,4179
2016-10-20,16.8,22.7,11.7,0.1,4241
2016-10-19,16.8,23.3,12.6,0,4481
2016-10-18,16.3,22.4,12,0,4685
2016-10-17,17.7,23.2,14,0.3,4753
2016-10-14,15.2,23.1,9.2,0,5107
2016-10-13,14.5,20.2,10.6,0,5340
2016-10-12,15.1,21.2,10.8,0,5738
2016-10-11,14.5,20.6,10.2,0,6047
2016-10-10,13.3,19.1,8.4,0,6470
2016-10-07,18.4,22.8,14.8,9.3,6657
2016-10-06,18.6,24.3,14.4,0,6759
2016-10-05,19.5,24.2,16.7,51.1,6912
2016-10-04,21.4,27.2,16.8,0.6,7304
2016-09-30,17.8,19.9,15.9,13,7719
2016-09-29,19.1,21.7,17,1.3,7788
2016-09-28,21.3,24.7,18.8,7.6,7805
2016-09-27,22.7,26.7,20.1,5.4,7846
2016-09-26,21.7,26.5,17.9,2.2,7532
2016-09-23,19.7,26.1,14.4,0,7643
2016-09-22,19.4,24.6,15.8,0,7694
2016-09-21,18.4,24.1,12.7,0,7940
2016-09-20,18.8,24.4,13.9,0,8088
2016-09-19,20.2,24.1,17.1,0.2,8443
2016-09-13,22.4,28.2,17.7,0,7845
2016-09-12,21.7,25.9,19.1,7.8,7545
2016-09-09,22.8,28.5,18.9,1.4,8128
2016-09-08,22.7,28.2,18.6,3.2,8081
2016-09-07,23.1,27.9,19.9,1.3,8186
2016-09-06,23.6,27.8,20.2,0,8035
2016-09-05,24.6,29.1,21.7,1.3,7892
2016-09-02,21.4,24.8,19.4,28.9,7872
2016-09-01,24.6,30.2,19.6,2,7754
2016-08-31,21.8,25.3,18.5,7.8,7641
2016-08-30,20.7,24.7,16.9,1,7175
2016-08-29,20.5,25.4,16.3,3,6708
2016-08-26,21.9,27.2,18.3,11.3,6384
2016-08-25,27.2,33.7,21.3,2.1,6258
2016-08-24,27.3,33.2,22.9,0,5958
2016-08-23,27.3,32.2,23.6,1.8,5472
2016-08-22,28,34,23,1.2,5334
2016-08-19,28.2,33.6,23.8,0.4,4746
2016-08-18,28,33.6,23.7,0.4,4520
2016-08-17,27.7,33.3,23.2,0.7,4291
2016-08-16,27.9,33.2,24.2,4,4120
2016-08-12,29.5,35.6,24.4,0,4090
2016-08-11,29.3,35.4,24.1,0,4061
2016-08-10,28.4,34,23.9,0,4043
2016-08-09,27.7,32.6,23.9,0.6,4064
2016-08-08,28.2,34.5,24,4.9,3957
2016-08-05,28,33.6,23.3,0.2,3822
2016-08-04,27.7,33,23.4,0.2,3760
2016-08-03,26.7,31.8,23.1,1.6,3689
2016-08-02,26.4,30.9,23.6,3,3569
2016-08-01,27.4,32.8,23.7,2.4,3487
2016-07-29,27.8,32.1,24,9.7,3388
2016-07-28,28.3,32.7,24.8,0.8,3383
2016-07-27,28,32,24.5,0.9,3362
2016-07-26,28,32.8,24,0,3344
2016-07-25,27.3,31.6,24.5,5.8,3322
2016-07-22,25.8,30.7,21.7,0,3341
2016-07-21,25.1,29.7,21.5,0,3354
2016-07-20,25.3,29.8,21.6,0,3416
2016-07-19,25,30,20.4,0.1,3351
2016-07-18,23.7,28.7,19.7,0,3299
2016-07-15,24.5,28.7,20.7,0.8,3214
2016-07-14,25,30,21.4,2.3,3191
2016-07-13,25.6,29.9,22.1,0.1,3115
2016-07-12,24.6,28,22.4,8.2,3068
2016-07-11,25.6,30.3,22.2,2.9,3032
2016-07-08,25.4,31.2,20.8,1,2950
2016-07-07,24.2,29,20.9,1.2,2933
2016-07-06,23.6,27.4,21.2,27.8,2899
2016-07-05,24.8,28.6,21.5,39.5,2860
2016-07-04,22.2,24.7,20.2,53.2,2832
2016-07-01,24.2,27.6,22,55.2,2752
2016-06-30,24.4,29.2,20.8,1,2777
2016-06-29,22.8,26.7,19.2,0.9,2825
2016-06-28,22.4,27.4,17.8,0.5,2825
2016-06-27,22.1,27,17.6,1,2833
2016-06-24,21.9,25.2,19.9,30.3,2799
2016-06-23,24.2,29.4,19.9,0.1,2754
2016-06-22,22.8,26.4,20.6,7,2762
2016-06-21,23.6,28.1,20.1,0.3,2751
2016-06-20,23.2,28.4,18.5,5.7,2724
2016-06-17,23.2,29.5,17.5,0,2713
2016-06-16,22.1,25.9,19.1,1.7,2792
2016-06-15,21.5,24.9,18.7,4.8,2874
2016-06-14,22.1,27.4,18.4,0.5,2860
2016-06-13,22.5,27.7,19.2,0.1,2931
2016-06-10,22.8,28.8,17.7,0,3023
2016-06-09,22.2,28.3,17.4,0,3072
2016-06-08,21,25,18.1,1.7,3353
2016-06-07,21.2,25.9,17.9,0.3,3397
2016-06-03,21.6,28.3,14.3,0,3401
2016-06-02,20.2,27,13.1,0,3499
2016-06-01,20.9,26.5,15.8,0,3588
2016-05-31,21.7,28.1,15.5,0,3701
2016-05-30,21.3,28.4,14.4,0,3788
2016-05-27,21.5,27.5,16.8,0.1,3854
2016-05-26,20.4,25.9,15.1,0.1,3891
2016-05-25,19.4,25.8,13.7,0,3793
2016-05-24,18,21.3,15,20.3,3793
2016-05-23,20.6,27.8,12.5,0,3793
2016-05-20,19.9,28,11.9,0,3800
2016-05-19,20.3,28.8,12.4,0,3810
2016-05-18,20.3,29.3,11.4,0,3999
2016-05-17,17.8,26.6,8.6,0,3999
2016-05-16,15.4,21.7,9.9,5.9,3988
2016-05-13,16.6,22.5,11.9,0.1,3987
2016-05-12,18,25.1,11,0,3994
2016-05-11,15.7,21.7,11.4,0.9,3994
2016-05-10,13.9,17.2,12.2,20.1,3987
2016-05-09,18.1,23.4,13.6,0.2,4009
2016-05-04,17,22.3,11.7,0.2,3974
2016-05-03,15.3,19.8,11.7,26.8,3999
2016-05-02,18.9,25.9,11.8,7.8,4024
2016-04-29,14.4,20.9,8.4,0.1,4426
2016-04-28,13.6,19.2,9.6,2.4,4458
2016-04-27,12.4,15.5,10.8,25,4504
2016-04-26,17,25.4,8.7,1.4,4593
2016-04-25,15.9,24.9,7.3,0,4612
2016-04-22,17.1,24.6,11.2,0,4675
2016-04-21,13.8,17.3,10.9,28.8,4733
2016-04-20,13.9,20.3,7.3,0.7,4751
2016-04-19,12.5,19,7.4,0,4875
2016-04-18,13,18.9,8.3,1.2,4705
2016-04-15,13.7,21.2,6.5,0,4505
2016-04-14,14.7,21.3,9.6,0,4554
2016-04-12,12.5,19,6.2,0.6,4462
2016-04-11,10.9,16.1,6.8,0.2,4462
2016-04-08,13.9,21.7,8,0,4451
2016-04-07,12.7,18,9.2,21.9,4303
2016-04-06,12.8,21,5.7,12.2,4191
2016-04-05,12,19.6,5.1,0,4228
2016-04-04,11.2,15.6,7.6,1.8,4231
2016-04-01,13.2,22.8,4.3,0,4117
2016-03-31,12.4,20.7,4.8,0,4196
2016-03-30,12.7,20.3,6.4,0,4088
2016-03-29,11.9,18,4.8,0.1,4103
2016-03-28,9.3,17.5,0.7,0,4059
2016-03-25,5.8,11.1,1.4,0.2,4030
2016-03-24,6.4,12,1.2,0.2,4063
2016-03-23,8.1,13.6,4.1,0.5,3995
2016-03-22,9.3,16.9,2,0,3905
2016-03-21,8.6,15.6,2.3,0,3985
2016-03-18,11.2,15.4,7.9,9.3,3851
2016-03-17,10.2,18.3,0.9,0.1,3803
2016-03-16,8.8,16.4,3,0,3821
2016-03-15,5.6,13.3,-2.5,0,3821
2016-03-14,4.2,10,-0.5,0,3808
2016-03-11,0.7,5.8,-3.9,0,3924
2016-03-10,1.3,5.7,-1.9,0.1,3930
2016-03-09,3.1,8.2,0.3,2,3878
2016-03-08,5.9,9.3,2.4,2.8,3806
2016-03-07,8.9,14.9,3.4,0,3741
2016-03-04,9.4,13.7,4.6,9.7,3711
2016-03-03,7.2,15.2,-0.1,0,3672
2016-03-02,3.2,10.4,-3.8,0,3530
2016-02-29,-1.8,1.3,-4.8,0.3,3169
2016-02-26,2.8,7.3,-2.3,0.8,3147
2016-02-25,0.3,6,-5.9,0,3147
2016-02-24,-1,3.4,-4.7,0.6,3145
2016-02-23,3.3,8.5,-1.3,0.2,3160
2016-02-22,2.7,6.5,-1.5,0,3160
2016-02-19,4.5,8.9,-0.2,0,3124
2016-02-18,3.6,9.7,-2.9,0.1,3124
2016-02-17,1.2,6.5,-4.1,0,3078
2016-02-16,-0.1,4,-4.4,0.5,3047
2016-02-15,-3.1,0.1,-6,0.2,3033
2016-02-12,9.7,12,6.9,20.7,3003
2016-02-11,6.8,13.7,-1.2,0.2,3003
2016-02-05,-0.2,5.4,-5,0,3026
2016-02-04,0.4,5.9,-4.8,0,2966
2016-02-03,-1.8,4.9,-8.3,0,2914
2016-02-02,-3.4,2.7,-8.6,0,2908
2016-02-01,-2.9,1.7,-6.2,0,2881
2016-01-29,2.3,4.4,0.3,8.2,2777
2016-01-28,0.3,3.6,-4.6,6.7,2730
2016-01-27,0.2,6.1,-4.8,0,2715
2016-01-26,-1.7,3.5,-7,0.1,2598
2016-01-25,-6.6,-1.3,-12.4,0.3,2476
2016-01-22,-4.2,0.7,-9.3,0,2448
2016-01-21,-4.7,0,-8.4,0,2440
2016-01-20,-6.9,-2.3,-10.9,0,2354
2016-01-19,-7.5,-4.6,-9.7,0.8,2313
2016-01-18,-2,3.1,-7.3,0.9,2299
2016-01-15,-0.2,6.2,-5.3,0.1,2280
2016-01-14,-1.1,3.3,-5.5,0.1,2280
2016-01-13,-1.2,2.3,-4.9,0.8,2318
2016-01-12,-2.1,3.7,-7.1,0,2307
2016-01-11,-0.7,4.3,-4.4,0,2307
2016-01-08,-0.5,3.9,-3.8,0,2242
2016-01-07,0.4,4.3,-2.6,0,2271
2016-01-06,0.7,5.4,-4.2,0,2269
2016-01-05,0.6,4.4,-2.4,0.5,2266
2016-01-04,5.3,10.1,0.1,0,2215
2015-12-31,2,6.3,-1.7,0.3,2183
2015-12-30,0.9,7.4,-5.2,1.1,2202
2015-12-29,-1.4,4.8,-6.7,0,2202
2015-12-28,-2.4,2.2,-6.4,0,2160
2015-12-24,4.2,8.7,0.8,0,2147
2015-12-23,6.3,9,3.8,1.9,2127
2015-12-22,4.1,9.6,-1.1,0.1,2125
2015-12-21,4.3,9.3,0.5,1.5,2123
2015-12-18,-0.5,4.7,-6,0,2148
2015-12-17,-2,1.4,-4.8,0.3,2129
2015-12-16,1.7,5.5,-1.6,2.4,2157
2015-12-15,7.2,9.9,4.7,0.5,2178
2015-12-14,6.9,8.7,4.2,3.9,2175
2015-12-11,7.6,10.9,3.8,3.7,2202
2015-12-10,8.7,10.6,6.6,14.1,2247
2015-12-09,6.2,13.2,-0.4,0,2221
2015-12-08,4.6,11.1,0,0,2221
2015-12-07,3.5,9.9,-2.5,0,2221
2015-12-03,3,6.5,-0.3,3,2240
2015-12-02,7.3,11.3,2.9,5.7,2183
2015-12-01,4.7,12.1,-0.9,0,2211
2015-11-30,6.4,11.6,1.5,0.2,2232
2015-11-27,1.1,4,-1.9,0.6,2213
2015-11-26,0.9,4.5,-1.1,3.3,2134
2015-11-25,5.6,7.6,3.8,9,2174
2015-11-24,8.5,11.2,6,2.8,2164
2015-11-23,10.9,12.7,9.2,6.6,2058
2015-11-20,11,15.9,7.6,0.1,2020
2015-11-19,10.2,12.1,8.6,0.9,2020
2015-11-18,11.6,14.2,9.4,7.9,2042
2015-11-17,14.3,17.1,12.3,0.5,1991
2015-11-16,12.6,15.8,8.9,10.7,1949
2015-11-13,12.1,13.9,10.9,24.4,1875
2015-11-12,13.7,18.1,9.1,0.6,1919
2015-11-11,11.5,17.1,6.8,2,2174
2015-11-10,11.1,15.3,7.6,0.2,2207
