date,avg temp,max temp,min temp,rainFall,cabbage,potato,apple,onion,cucumber,pepper,paprika,spinach,tomato,lettuce
2022-09-11,22.2,26.9,18.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-09-10,21,25.8,16.8,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,21.3,28,16,0,15294 ,45850,0 ,1440 ,15817 ,8660,28584,44104,9722,13272
2022-09-08,20.7,27.8,14.3,0,22326 ,43654,0 ,1440 ,29500 ,35016,50376,65142,18705,31077
2022-09-07,20.7,27.6,15,0,20587 ,45385,0 ,1623 ,36879 ,41777,51827,69588,22385,36202
2022-09-06,21,25.6,17,59.6,23337 ,43770,52500 ,1687 ,39850 ,46209,48722,52841,22586,42342
2022-09-05,22.5,25.2,20.4,65.6,22853 ,41278,0 ,1653 ,47669 ,45003,34841,55001,26190,45699
2022-09-04,23.6,27.4,20.6,7.4,0,0,0,0,0,0,0,0,0,0
2022-09-03,22.5,26.1,19.5,2,21018 ,38056,0 ,1513 ,46137 ,39952,30560,74423,27962,49598
2022-09-02,21.7,25.8,17.7,4,21070 ,35883,0 ,1363 ,40879 ,33818,29030,63325,26047,43854
2022-09-01,21.5,26.1,18,0.1,21728 ,35742,0 ,1290 ,35931 ,33509,28966,59430,23747,43111
2022-08-31,21.2,24.2,19.3,11.5,19184 ,34938,0 ,1230 ,33598 ,26703,32587,60046,23032,50387
2022-08-30,20.3,22,18.6,29.6,17402 ,35578,0 ,1217 ,37326 ,25564,29703,55828,23898,52894
2022-08-29,20.2,23.1,17.4,1.2,21083 ,36120,0 ,1205 ,30744 ,24337,35604,63534,24736,59631
2022-08-28,20.6,27,14.4,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-08-27,21.4,26.5,16.5,1,15701 ,35801,0 ,1262 ,30142 ,23558,20332,72041,29995,62389
2022-08-26,23,28.2,18.4,0,16428 ,37119,0 ,1238 ,36790 ,18741,19283,78142,25458,71297
2022-08-25,22.5,27.2,18.9,0.3,14303 ,37758,0 ,1299 ,36664 ,15353,19818,78541,17440,75685
2022-08-24,22.6,25.6,20.2,8.5,14280 ,37804,0 ,1299 ,35710 ,17560,20116,72161,14447,75718
2022-08-23,24.4,27.7,21.8,6.3,16832 ,37654,0 ,1273 ,35641 ,17899,23108,87163,13094,64378
2022-08-22,25.5,30.7,20.5,0.2,13248 ,37711,0 ,1343 ,39140 ,17731,21284,87350,12684,76817
2022-08-21,25.6,30.6,21.6,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-08-20,26.1,29.5,23.3,17.1,15467 ,36117,0 ,1361 ,52020 ,17751,27347,76414,12667,111573
2022-08-19,25.7,29.6,20.8,5.1,14426 ,37695,0 ,1382 ,59468 ,17561,30014,73680,11544,82667
2022-08-18,24.4,29.5,20.3,0,11656 ,37252,0 ,1481 ,56909 ,14802,30609,63025,8782,84618
2022-08-17,24.4,28.6,21.6,6.6,13892 ,39468,0 ,1541 ,54741 ,18363,41953,82418,9449,77504
2022-08-16,25.7,29.3,23,24.7,12558 ,39882,0 ,1600 ,44066 ,19645,40030,86693,10130,57073
2022-08-15,28.2,31.5,25.1,5.1,11961 ,39290,0 ,1609 ,39509 ,19648,24795,69890,12094,53090
2022-08-14,27.1,30.9,24.5,10,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-08-13,25.6,29.3,22.7,10.5,13838 ,40512,0 ,1577 ,36753 ,13474,18006,63533,12752,40671
2022-08-12,26.8,31.8,23.2,1.9,11386 ,40339,0 ,1540 ,40629 ,15389,21056,51019,14524,42094
2022-08-11,25.2,26.8,23.8,36.4,15444 ,36215,0 ,1505 ,42897 ,17789,21397,52914,14850,30831
2022-08-10,25.8,28.4,23.6,37.3,16181 ,35127,0 ,1410 ,41280 ,16536,22418,47717,14499,37309
2022-08-09,27.1,29.8,24.7,31.8,11259 ,36518,0 ,1434 ,37747 ,18483,25751,51652,14431,33689
2022-08-08,27.7,30.5,25.6,22.3,11763 ,39770,0 ,1505 ,28421 ,13342,30062,42689,14144,27781
2022-08-07,28.6,33.2,25.5,1.9,0,0,0,0,0,0,0,0,0,0
2022-08-06,28.8,33.2,25.5,1.3,14913 ,42682,0 ,1611 ,33660 ,12050,17527,51824,15617,39765
2022-08-05,28.4,32.4,25,1,14913 ,42682,0 ,1611 ,33660 ,12050,17527,51824,15617,39765
2022-08-04,28.1,32.6,24.9,1.6,13953 ,38881,0 ,1445 ,26322 ,12370,26761,43053,14070,58029
2022-08-03,27.5,31.4,24.7,12.7,12257 ,36401,0 ,1367 ,21412 ,12949,27743,38334,14838,31331
2022-08-02,27.1,30.2,25.1,11.2,15447 ,34103,0 ,1347 ,18846 ,13195,30049,32653,17045,31174
2022-08-01,27.2,30.2,24.9,14.9,15696 ,34369,0 ,1315 ,17927 ,13492,32598,35919,20356,29678
2022-07-31,26,28.1,24.7,22.5,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-07-30,27.6,31.1,24.4,0.6,12399 ,30215,0 ,1308 ,20577 ,11763,21087,34295,22827,28250
2022-07-29,28.2,33.3,23.8,0.2,14328 ,31267,0 ,1260 ,23889 ,11014,19116,36656,26881,34406
2022-07-28,26.4,30.9,22.3,0.2,15696 ,32297,0 ,1277 ,23942 ,10000,13368,33111,17988,39998
2022-07-27,25.9,30.4,22,0,15155 ,35053,0 ,1299 ,25541 ,9948,13226,34210,15790,30320
2022-07-26,26,31.4,21.9,0.3,19868 ,36179,0 ,1316 ,25986 ,11509,14826,39154,17031,28835
2022-07-25,26,30.9,22.5,0.1,16617 ,38035,0 ,1349 ,26894 ,18147,16209,46425,18772,41777
2022-07-24,24.6,28.1,22,9.7,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-07-23,23.8,27.6,20.7,8.4,25015 ,37670,0 ,1363 ,27968 ,22484,15404,47700,26727,61724
2022-07-22,24.2,28.4,21.3,3.8,20930 ,37775,0 ,1359 ,32396 ,30734,17997,52419,40782,64535
2022-07-21,23.7,26.7,21.5,16.6,15963 ,36738,0 ,1322 ,30573 ,30505,14007,44356,32248,35159
2022-07-20,26.3,31.3,22.3,0.9,18227 ,36307,0 ,1291 ,29169 ,34739,13395,51695,24551,32926
2022-07-19,25.4,30.4,21.6,0.6,16001 ,35445,0 ,1329 ,28043 ,40684,11734,43154,20729,35523
2022-07-18,23.2,26.2,21.1,39.3,18141 ,33309,0 ,1331 ,30961 ,30189,11041,50455,18103,54114
2022-07-17,25,29.4,21.3,0.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-07-16,24.8,29.9,20.7,2.3,15591 ,30654,0 ,1330 ,37304 ,29696,11644,55797,20248,62872
2022-07-15,25.3,30.5,21.2,1.6,13552 ,31370,0 ,1330 ,35793 ,39437,12427,61000,21818,63926
2022-07-14,25.6,29.9,22.5,3.3,15539 ,32510,0 ,1327 ,37919 ,23568,10377,57944,16799,59292
2022-07-13,24,26,22.5,32.5,11238 ,36933,0 ,1305 ,40900 ,16667,13099,53700,14723,42584
2022-07-12,25.3,28.8,22.5,0.3,14218 ,39461,0 ,1280 ,32503 ,18782,17800,48246,16535,46599
2022-07-11,25,28.6,22.8,16.4,10415 ,40507,0 ,1277 ,24789 ,20248,17462,61596,14881,62990
2022-07-10,26.9,32.3,22.9,4.4,0,0,0,0,0,0,0,0,0,0
2022-07-09,26.5,31.1,22.9,0,11716 ,34827,0 ,1386 ,26672 ,22214,18498,52127,16563,84049
2022-07-08,26.7,30.3,23.9,4,8863 ,31429,0 ,1424 ,29356 ,22052,16955,53713,13669,80069
2022-07-07,28,32.1,24.9,2.3,11840 ,28726,0 ,1484 ,37129 ,24097,15021,65128,8895,94416
2022-07-06,27.6,32.1,23.9,1.5,9644 ,29297,0 ,1560 ,53630 ,27298,10417,54999,8421,84668
2022-07-05,26.9,31.9,23.5,2,9924 ,30075,0 ,1525 ,60187 ,24621,9557,40789,7744,76059
2022-07-04,27,31.9,23.4,2.3,8250 ,33929,0 ,1519 ,41257 ,21766,10064,44061,7939,77913
2022-07-03,27.5,33.3,22.7,2,0,0,0,0,0,0,0,0,0,0
2022-07-02,27.2,33.3,21.8,0,8986 ,34026,0 ,1401 ,27172 ,19252,9119,33117,6582,71078
2022-07-01,26.7,32.1,22.1,0.2,10018 ,30935,0 ,1302 ,21520 ,16228,9330,24453,4649,54342
2022-06-30,25.3,28.8,22.9,35.8,11243 ,33435,0 ,1294 ,21659 ,16456,8138,23746,4881,51662
2022-06-29,26.2,29.1,24.2,20.9,7442 ,36289,0 ,1374 ,21967 ,15272,10332,22256,4938,48790
2022-06-28,27.1,29.5,25,2,8053 ,39568,0 ,1455 ,23852 ,16774,12314,24766,5426,35142
2022-06-27,26.1,28.6,23.9,13.4,7652 ,36996,0 ,1478 ,18176 ,16917,15431,24208,7200,31683
2022-06-26,26.1,29.6,23,1.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-06-25,25.7,30.8,20.9,0.5,9755 ,36526,0 ,1475 ,15909 ,20863,12608,18902,7742,32585
2022-06-24,24.5,28,21.9,26.1,9079 ,36058,0 ,1424 ,14509 ,19001,10396,20159,8152,33679
2022-06-23,24.4,28,21.2,29.7,9807 ,33117,0 ,1483 ,14415 ,19012,11412,20204,7850,27423
2022-06-22,25.8,31.9,20.8,0,9592 ,31900,0 ,1479 ,14142 ,18336,13185,22121,7613,26100
2022-06-21,25.5,31.7,20.5,0,8962 ,31434,0 ,1492 ,13978 ,15409,15117,17560,8855,21585
2022-06-20,25.1,30.6,20.5,1.5,8837 ,35674,0 ,1487 ,14026 ,14739,13619,17702,9340,25422
2022-06-19,24.5,29.1,20.7,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-06-18,24.2,28.8,20.3,0.2,6999 ,38014,0 ,1444 ,15144 ,16322,16468,16420,10108,26199
2022-06-17,22.5,28.4,16.2,0.1,7558 ,38316,0 ,1361 ,14889 ,14355,15063,14895,9899,26948
2022-06-16,20.8,25.8,16.8,0.9,8692 ,38481,0 ,1251 ,14803 ,15521,13719,14223,9155,24560
2022-06-15,18.5,22.9,15,10.7,8336 ,35692,0 ,1242 ,14407 ,14185,13890,14335,8856,18815
2022-06-14,17.7,20.4,15.7,5.3,9377 ,34281,0 ,1243 ,14548 ,15940,14336,16005,7899,16840
2022-06-13,20.7,24.9,17.5,0.9,8264 ,33497,0 ,1217 ,14740 ,16810,16145,16718,8437,15942
2022-06-12,21,26.3,15.9,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-06-11,21.4,27.7,16.7,0.8,6041 ,35426,0 ,1187 ,15587 ,20602,14263,14028,7896,19600
2022-06-10,20.7,26.5,15,0.2,7094 ,36326,0 ,1164 ,15084 ,16657,15609,16773,8923,19283
2022-06-09,19.2,24.8,14.7,0.7,7796 ,35168,0 ,1312 ,15166 ,15315,16095,16331,9134,17150
2022-06-08,18,22.8,14.3,0.4,8924 ,36523,0 ,1383 ,14011 ,14311,15275,13781,9648,17055
2022-06-07,16.9,20.7,13.5,6.6,9315 ,39267,0 ,1410 ,12796 ,14942,18588,12745,9259,16242
2022-06-06,18.2,22.6,14.9,8.3,8992 ,35377,0 ,1416 ,12548 ,15084,13951,13465,8778,16501
2022-06-05,18.3,21.4,16.6,18.6,0,0,0,0,0,0,0,0,0,0
2022-06-04,21.9,27.6,16.4,0,10704 ,30945,0 ,1286 ,13961 ,16097,13326,13490,8246,16776
2022-06-03,22,29.3,16.4,0,9735 ,32088,0 ,1192 ,16307 ,12689,14014,16433,7873,13915
2022-06-02,21.2,28.6,13.3,0,8889 ,35124,0 ,1204 ,14313 ,13214,14413,15850,7457,12442
2022-06-01,21.3,29.2,14.2,0,8665 ,38468,0 ,1171 ,12426 ,13090,14672,13578,6967,12482
2022-05-31,20.5,27.4,13.4,0,9392 ,37776,0 ,1033 ,11901 ,14178,15351,14050,6927,11581
2022-05-30,20.1,24.4,16.7,0.5,7879 ,35064,0 ,976 ,12198 ,14195,15525,13871,7249,11590
2022-05-29,21.5,28.7,13.8,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-05-28,21.5,29.2,13.4,0,7533 ,33158,0 ,765 ,14488 ,14175,13484,15460,6997,10029
2022-05-27,19.9,25.8,13.7,0,7640 ,34379,0 ,679 ,14361 ,16430,12932,13652,6265,10065
2022-05-26,19.3,24.8,14.3,1.3,7278 ,38508,0 ,661 ,12824 ,14289,13810,14039,6346,10300
2022-05-25,21.3,28.3,14.7,1.2,7525 ,41651,0 ,634 ,12303 ,14491,14008,14698,6554,13715
2022-05-24,22.2,30.1,14.7,0,7840 ,48870,0 ,618 ,12764 ,14155,15489,15357,6833,14937
2022-05-23,21.2,28.5,14.4,0,7183 ,52114,0 ,587 ,12092 ,12259,16976,15541,7398,13830
2022-05-22,20.7,27.6,14.2,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-05-21,20.1,26.7,13.7,0.2,6973 ,53170,0 ,540 ,13686 ,13600,17407,15171,6858,10565
2022-05-20,19.5,25.8,13.9,0,8255 ,55469,0 ,515 ,14260 ,15129,16079,13750,7423,10929
2022-05-19,19.4,25.1,13.7,0,8634 ,56479,0 ,516 ,12893 ,14363,18419,14882,8299,11045
2022-05-18,20.1,27,12.3,0.1,9016 ,52268,0 ,544 ,14012 ,10127,22754,15081,9219,14074
2022-05-17,18.2,26,9.5,0,8330 ,51298,0 ,570 ,14933 ,13507,26441,13203,9941,12584
2022-05-16,15.9,23.4,7.7,0,8539 ,51160,0 ,596 ,12098 ,15491,27473,12781,11487,11847
2022-05-15,14.7,20.9,8.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-05-14,15.4,21.6,9.3,0,9581 ,51393,0 ,526 ,12272 ,18069,29914,12228,12540,12567
2022-05-13,16.2,20.2,12.7,0.8,8991 ,48570,0 ,512 ,11876 ,21053,39915,13181,11836,13841
2022-05-12,18.9,24.7,14.2,0,8647 ,49319,0 ,497 ,12856 ,20582,29992,15885,11890,15615
2022-05-11,18.4,24.1,12.8,0,8921 ,57023,0 ,495 ,11497 ,17428,28231,15184,11203,16636
2022-05-10,16.1,23.3,9,0,9374 ,65441,0 ,470 ,12485 ,17939,31394,15159,10510,17484
2022-05-09,15.6,22.2,10.3,0.4,9183 ,69570,0 ,481 ,13236 ,15396,28927,13634,10584,16284
2022-05-08,14.9,19.8,10.2,0.6,0,0,0,0,0,0,0,0,0,0
2022-05-07,17.1,23.4,11.9,0.3,10098 ,71667,0 ,493 ,16811 ,15107,27368,13437,10499,19268
2022-05-06,18.7,25.9,11,0,10824 ,73889,0 ,516 ,21334 ,15084,26700,13549,10280,24722
2022-05-05,17.5,25.3,9.2,0,10175 ,76001,0 ,507 ,19118 ,14556,23954,14013,10042,22103
2022-05-04,16.4,24.7,7.4,0,8638 ,75367,0 ,572 ,17499 ,11710,24787,13807,10684,16107
2022-05-03,13.1,20.9,4.6,0,9905 ,71847,0 ,678 ,17541 ,11668,25343,12811,10583,14821
2022-05-02,12.2,18.9,6.2,0.4,10346 ,70003,0 ,693 ,15530 ,12109,22649,11559,10689,11392
2022-05-01,12.8,18.7,6.8,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-04-30,12.4,16.9,8.7,0,10381 ,68744,0 ,744 ,14309 ,12000,22379,12036,10242,12460
2022-04-29,11.5,15.1,8.8,13.7,10171 ,68878,0 ,708 ,15566 ,11104,23171,12650,9949,13333
2022-04-28,15.2,22.1,8.7,0,9747 ,75644,0 ,740 ,15929 ,11143,21720,13658,9171,12108
2022-04-27,15.8,21.8,10.5,0,10937 ,76159,0 ,781 ,15467 ,10293,21381,13788,9472,11082
2022-04-26,18.1,22.2,14.7,22.7,10262 ,75872,0 ,786 ,15260 ,9559,22675,12221,8861,10891
2022-04-25,19.3,25.6,13.5,9.2,11003 ,75350,0 ,697 ,16190 ,10255,21255,11835,9293,11769
2022-04-24,18.5,25.9,11.6,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-04-23,16.8,23.5,11.6,0,10566 ,73033,0 ,699 ,20026 ,10984,23220,10770,8423,12658
2022-04-22,16.2,22.8,9.2,0,10680 ,71665,0 ,601 ,22719 ,11763,20851,10369,8379,10047
2022-04-21,13.4,19.3,7.6,1,10571 ,69993,0 ,569 ,22611 ,12858,22596,10747,8329,9829
2022-04-20,14.9,23.2,6.1,0,11013 ,67609,0 ,579 ,18408 ,15026,22410,11049,8649,10004
2022-04-19,14.4,22.6,6.5,0,10780 ,66390,0 ,597 ,16668 ,15367,25002,10617,8456,12437
2022-04-18,14.5,21.9,8.5,0,10300 ,63155,0 ,608 ,15122 ,15600,25160,10380,9586,10219
2022-04-17,12.8,20.8,4.1,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-04-16,11.3,18.7,3.9,0,10554 ,61552,0 ,764 ,15100 ,19801,23484,13284,8611,8860
2022-04-15,11.4,17.8,6.7,0,10826 ,61107,0 ,733 ,15448 ,28639,23082,10878,9828,8486
2022-04-14,10.7,13.8,8.7,1.7,9816 ,60815,0 ,680 ,13748 ,27826,20917,11296,9862,12980
2022-04-13,12.4,16.8,9.5,10,10236 ,64506,0 ,622 ,12751 ,23267,20543,11306,10584,13873
2022-04-12,19,26.2,12.8,0.2,10054 ,61743,0 ,550 ,15468 ,17340,20649,11233,10193,15486
2022-04-11,18.6,25.4,11.8,0.1,10286 ,53050,0 ,488 ,17903 ,16932,21164,11242,11569,17228
2022-04-10,17.7,25.4,9.5,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,16.9,24.8,8.6,0,9588 ,54166,0 ,493 ,23364 ,16083,22601,9858,11402,15380
2022-04-08,12.5,21.1,3,0,10029 ,56978,0 ,499 ,23212 ,16788,22322,10792,12625,18983
2022-04-07,11.7,18.3,6.1,0.6,10675 ,59922,0 ,549 ,23108 ,17036,22352,11708,12392,22020
2022-04-06,12,19.4,5.1,0,9848 ,67496,0 ,540 ,23298 ,15615,23171,11836,12542,22229
2022-04-05,10.7,18.2,2.1,0,10827 ,72690,0 ,537 ,22411 ,16171,25333,12725,13193,19335
2022-04-04,9.9,18.1,1.9,0,10719 ,75984,0 ,470 ,20690 ,16824,22196,13118,13357,15800
2022-04-03,8.6,16.5,0.7,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,7.6,14.5,0.9,0,10826 ,82894,0 ,415 ,21889 ,17305,23744,15413,13196,22975
2022-04-01,7.9,13.9,2.7,0.1,10009 ,74950,0 ,433 ,24363 ,16270,23856,15009,13677,20650
2022-03-31,9.6,13.4,5.9,1,10248 ,81065,0 ,448 ,28018 ,15390,27314,12917,13495,18878
2022-03-30,11.5,18.5,3.7,0.7,10443 ,83220,0 ,484 ,31691 ,16065,27340,11373,13487,17005
2022-03-29,9.2,17.3,0.7,0,9951 ,79453,0 ,413 ,34945 ,17906,30734,11845,13309,15153
2022-03-28,7,13.8,0.2,0,9746 ,76308,0 ,414 ,32592 ,19695,27967,11112,13872,15477
2022-03-27,9.3,16.1,3.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-03-26,11.7,16.1,8,27.7,9707 ,73916,0 ,382 ,36885 ,37449,26866,10608,13211,14135
2022-03-25,12,17.6,4.4,11.8,9500 ,67483,0 ,337 ,36658 ,27000,28016,10164,14155,15134
2022-03-24,7.7,14.4,1.1,0,9078 ,67479,0 ,337 ,37933 ,22097,26914,10197,13429,11604
2022-03-23,5.5,10.4,1.6,0,9301 ,65696,0 ,363 ,35937 ,19527,26041,9726,13645,8761
2022-03-22,6.6,12.6,1.2,0,9377 ,59107,0 ,392 ,36173 ,16689,29172,9582,13265,8191
2022-03-21,5.6,11.5,-0.6,0,9688 ,66709,0 ,359 ,29811 ,15104,24204,9095,13415,8335
2022-03-20,4.7,9.2,0.9,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-03-19,3.7,6.4,1.7,10.4,8863 ,61359,0 ,359 ,31646 ,15075,24912,9981,12983,10536
2022-03-18,6.4,8.7,4.7,6.9,9298 ,47819,0 ,379 ,31589 ,17473,25599,10334,13771,10887
2022-03-17,8.9,12.1,6.4,5.8,9032 ,51520,0 ,385 ,32222 ,17718,25906,9960,14657,7692
2022-03-16,10.6,19.2,2.4,0,8881 ,47134,0 ,393 ,26994 ,16460,25294,9574,14294,6829
2022-03-15,8.5,15.8,2.7,0,8702 ,48696,0 ,498 ,26084 ,15053,30241,10817,14032,6766
2022-03-14,9.7,13.2,6.4,3.6,9671 ,48776,0 ,498 ,23752 ,14158,25161,11511,14796,8363
2022-03-13,12.8,15.7,10.2,18.6,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-03-12,13.4,19.7,6.2,0.6,9450 ,47501,0 ,406 ,28468 ,14702,20981,11726,14965,9668
2022-03-11,10.9,18.3,3,0,9513 ,47956,0 ,411 ,26553 ,17726,24755,12511,15507,10434
2022-03-10,8.4,16.9,0.1,0,8979 ,46924,0 ,403 ,26700 ,22361,30392,12646,15623,8328
2022-03-09,6.6,15.4,-0.9,0,8280 ,50407,0 ,427 ,24406 ,24056,32029,12289,15589,10547
2022-03-08,5.2,13.4,-2.4,0,8236 ,44710,0 ,437 ,27666 ,24980,36903,11761,16089,11059
2022-03-07,3.1,10.5,-3.7,0,7755 ,48001,0 ,455 ,27330 ,25009,37208,14970,17188,13127
2022-03-06,2.1,8.2,-3,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,4.4,9.4,0.2,0,8461 ,53014,0 ,476 ,33399 ,27315,32959,15747,16467,15026
2022-03-04,7.8,15.5,-1.2,0,8985 ,49711,0 ,457 ,32941 ,24499,36984,17353,16745,15338
2022-03-03,5.3,12.6,-1.3,0,8738 ,47686,0 ,464 ,31297 ,24354,35150,19671,16333,13729
2022-03-02,3.7,10.1,-2.4,0,9195 ,47661,0 ,478 ,28507 ,24605,31823,25139,16027,11383
2022-03-01,6.4,12.3,1.4,2.1,8904 ,50814,0 ,457 ,28570 ,23302,33432,25256,15079,11213
2022-02-28,5.5,13.2,-2.2,0,8108 ,49933,0 ,455 ,26288 ,22958,30018,19017,15880,10650
2022-02-27,4.4,10.6,-1.5,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-02-26,5.6,11.9,-1.1,1.2,8995 ,49392,0 ,427 ,28903 ,24203,32893,14690,16018,11019
2022-02-25,2.5,9.9,-5.3,0,8904 ,46965,0 ,376 ,28355 ,19058,32649,13769,16588,10136
2022-02-24,-1.7,5.2,-9.1,0,8511 ,53193,0 ,354 ,27107 ,19350,32298,13676,15846,8714
2022-02-23,-3.7,1.6,-8,0,8373 ,52188,0 ,352 ,25969 ,18405,31610,13786,15854,7193
2022-02-22,-2,2.5,-6,0,8800 ,57832,0 ,372 ,28868 ,21117,35907,15466,16738,8153
2022-02-21,-1.2,5.2,-8.1,0.1,8279 ,43006,0 ,404 ,28566 ,21059,35656,18236,16278,8943
2022-02-20,-3.2,0.8,-6.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-02-19,0.9,5.3,-2.8,0,9225 ,44330,0 ,413 ,28432 ,23558,34728,23034,15788,9778
2022-02-18,-1.3,6.7,-9.9,0,8197 ,51963,0 ,406 ,26935 ,22285,34316,21247,15749,9391
2022-02-17,-5.3,0.2,-10,0,8188 ,42908,0 ,410 ,29828 ,19707,36473,20217,16510,9582
2022-02-16,-4.9,-1.2,-7.5,0.4,8653 ,45277,0 ,435 ,29453 ,19243,36137,17741,17382,12632
2022-02-15,-1.8,2.2,-5.5,0.1,8069 ,43155,0 ,435 ,34490 ,19332,36952,14537,18672,13208
2022-02-14,4,10.7,-1.6,0.4,8426 ,48358,0 ,467 ,31571 ,18434,33880,14376,17971,10807
2022-02-13,4.4,10.7,-0.4,0.3,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-02-12,3.9,11.4,-2.1,0,8201 ,40022,0 ,463 ,35736 ,18966,33301,16359,16831,9853
2022-02-11,2,10.1,-5.2,0,8111 ,41591,0 ,481 ,34004 ,20000,36343,17453,16401,8928
2022-02-10,2.4,8.7,-2.4,0,8337 ,38171,34214 ,489 ,27850 ,20000,38561,17021,16071,7682
2022-02-09,0.7,8.1,-6.8,0,8726 ,40356,34214 ,486 ,27470 ,18118,43317,15610,14992,8321
2022-02-08,-0.3,6.3,-5.8,0,8447 ,40351,34214 ,511 ,28844 ,17000,39933,17864,14926,9611
2022-02-07,-1.7,2.6,-7.2,0,7860 ,47351,34214 ,543 ,27014 ,17158,38172,20120,15343,14665
2022-02-06,-2.6,3,-8.4,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,-4.3,-0.2,-8,0.2,8612 ,52816,34214 ,578 ,32315 ,25054,47487,18111,14079,19372
2022-02-04,-2.6,2.5,-6.8,0.2,8148 ,46008,34214 ,562 ,32523 ,26957,45405,14073,16118,20149
2022-02-03,-1.5,3.8,-5.9,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,-1,3.4,-4.6,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0.1,3.1,-3,0.5,0,0,0,0,0,0,0,0,0,0
2022-01-31,-0.8,6.2,-7.8,0.4,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-01-30,-1.6,4.7,-6.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-01-29,-1.1,4,-4.8,0,8263 ,39161,34214 ,540 ,67447 ,31370,49154,19632,25276,20870
2022-01-28,-0.4,5,-4.7,0,7224 ,41064,34214 ,510 ,64479 ,32419,52700,17438,31448,16626
2022-01-27,0.8,6.8,-3.7,0,7168 ,43094,36499 ,515 ,51372 ,29784,50507,16162,27565,17558
2022-01-26,2.3,7.1,-1.5,0,7313 ,40558,23811 ,500 ,46577 ,28058,57397,15871,24164,17366
2022-01-25,3.2,5.5,0.8,0.4,7801 ,43882,23133 ,526 ,46713 ,28471,54372,14498,20946,17519
2022-01-24,3.8,7.5,-0.8,0.2,7640 ,45850,25567 ,534 ,44099 ,32210,48361,13747,18585,18981
2022-01-23,4.1,9.8,-0.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-01-22,1.6,8.4,-5,0,8643 ,43391,24822 ,540 ,42292 ,35175,43776,12613,17028,20435
2022-01-21,-2.5,5.8,-9.5,0,7426 ,42836,30362 ,527 ,40611 ,28377,42139,12075,16647,19668
2022-01-20,-3.6,3,-8.8,0.1,7468 ,44843,28827 ,565 ,38205 ,20146,45075,11428,16343,19762
2022-01-19,-3,3.3,-9.3,0.4,7744 ,43894,30340 ,585 ,40378 ,20146,43809,10602,16552,19720
2022-01-18,-4.2,1.8,-9.4,0,7199 ,43845,27014 ,556 ,37413 ,19515,45548,10281,16713,20607
2022-01-17,-2.6,2.3,-7.2,0.2,7477 ,46872,28346 ,513 ,38994 ,21717,43385,10513,16104,19586
2022-01-16,0.6,5,-4.4,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2022-01-15,-0.1,6.2,-6.1,0,8454 ,46676,27064 ,504 ,38389 ,23020,40744,10561,16648,20009
2022-01-14,-4,2.7,-9.7,0,7513 ,45322,32079 ,496 ,38465 ,26268,41054,10046,14977,18030
2022-01-13,-4.4,-0.6,-7.8,0.1,7980 ,39149,36232 ,524 ,38191 ,20269,37142,10673,13816,17245
2022-01-12,-4.8,0.3,-9.7,0,7926 ,42183,0 ,549 ,40764 ,18541,35034,10222,12733,17820
2022-01-11,-2.9,2,-6.9,0.2,7463 ,39494,0 ,580 ,42822 ,21339,39159,9663,14033,19939
2022-01-10,1.1,7.5,-5,0.1,7403 ,40957,0 ,592 ,42072 ,22961,35045,8590,14326,19821
2022-01-09,1.6,7.1,-2.9,0,0,0,0,0,0,0,0,0,0,0
